,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
6528,0.07407407407407407,0.027325538642547248,0.0,0.00039209920109787774,0.00851063829787234,0.004295459980334737,0.0,0.025,0.0,0.0,9,3,2,1,2,0,True,False
6529,0.07407407407407407,0.009588940363262006,0.0,0.00039209920109787774,0.005673758865248227,0.00119735165390699,0.0,0.142857145,0.0,0.0,0,2,2,7,4,2,False,False
6530,0.07407407407407407,0.029472755349658066,0.0,0.00039209920109787774,0.009929078014184398,0.0016876510044395528,0.125,0.075,0.0,0.0,8,3,2,1,2,2,True,False
6531,0.2222222222222222,0.05179792631811163,0.0,0.00039209920109787774,0.00425531914893617,0.0004470529673856386,0.0,0.055555555,0.0,0.0,3,2,10,3,5,0,False,False
6532,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.01843971631205674,0.005302110718084217,0.153846155,0.346153845,0.0,0.0,8,1,1,4,4,2,True,False
6533,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.029787234042553193,0.015455684005660763,0.07619047500000001,0.33809524,0.0,0.0,3,2,4,3,1,2,False,False
6534,0.37037037037037035,0.02384489055665858,0.041666666666666664,0.31877665049257464,0.16028368794326242,0.05132643228182183,0.036885245,0.08345519500000001,0.12591839005411393,0.0,0,2,2,3,1,2,False,False
6535,0.14814814814814814,0.021030958158688138,0.0,0.00039209920109787774,0.00425531914893617,0.0008175129438555557,0.0,0.04761905,0.0,0.0,9,3,3,4,5,0,False,False
6536,0.2222222222222222,0.038091036105596006,0.041666666666666664,0.00039209920109787774,0.04539007092198582,0.012469130505298655,0.135135135,0.207207205,0.0,0.0,7,2,4,1,1,2,True,False
6537,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03687943262411348,0.00920522701025883,0.115384615,0.185897435,0.0,0.0,4,3,2,5,13,2,False,False
6538,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,4,3,2,3,13,2,False,False
6539,0.037037037037037035,0.007118170453709832,0.0,0.00039209920109787774,0.0,1.5631222635861488e-05,0.0,0.166666665,0.0,0.0,8,2,2,6,3,2,False,True
6540,0.14814814814814814,0.0035296712993602474,0.0,0.00039209920109787774,0.0624113475177305,0.03361010164749143,0.1352657,0.24100559500000002,0.0,0.0,0,1,1,1,3,2,False,False
6541,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0723404255319149,0.007948476710335566,0.039215685,0.058356675,0.033204578510027845,0.0,8,3,2,1,1,2,True,True
6542,0.18518518518518517,0.051464568482976696,0.0,0.00039209920109787774,0.024113475177304965,0.014558399722807902,0.09090909,0.08636363500000001,0.0,0.0,0,2,2,3,4,2,False,False
6543,0.18518518518518517,0.05156261489815429,0.0,0.00039209920109787774,0.055319148936170216,0.01243796885171361,0.164772725,0.28264335500000004,0.0,0.0,9,1,2,1,1,2,False,False
6544,0.037037037037037035,0.0023531141995734983,0.0,0.00039209920109787774,0.03829787234042553,0.02720731533941461,0.19047619,0.30185185,0.0,0.0,3,2,2,7,1,2,False,False
6545,0.18518518518518517,0.12252371497904259,0.0,0.00039209920109787774,0.16312056737588654,0.06917787757896945,0.02136752,0.115181115,0.03674032060314666,0.0,0,2,4,4,1,2,True,True
6546,0.07407407407407407,0.006529891903816458,0.0,0.00039209920109787774,0.009929078014184398,0.014049342905112304,0.0,0.27777778,0.0,0.0,0,2,2,1,1,2,False,False
6547,0.037037037037037035,0.01776601220677991,0.0,0.00039209920109787774,0.10354609929078015,0.013951941552467612,0.0,0.0,0.714692610824081,0.0,9,2,2,3,2,0,False,True
6548,0.18518518518518517,0.03435546731377308,0.0,0.00039209920109787774,0.08510638297872342,0.023723975531126058,0.03968254,0.09910459999999999,0.0,0.0,0,2,2,4,3,2,True,False
6549,0.18518518518518517,0.11771453783366424,0.08333333333333333,0.013841101798755083,0.059574468085106386,0.02679529491188824,0.31111111,0.454814815,0.008750714688469446,0.0,4,2,2,6,13,2,False,False
6550,0.18518518518518517,0.03173762776674756,0.0,0.00039209920109787774,0.299290780141844,0.11634925732215194,0.063679245,0.14450668,0.0,0.0,0,2,2,3,13,2,False,False
6551,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.009929078014184398,0.0038515332574762706,0.125,0.40625,0.009042405999062891,0.0,9,3,7,3,4,2,False,False
6552,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.059574468085106386,0.01443230785969091,0.095238095,0.174603175,0.0,0.0,0,3,2,8,2,2,False,False
6553,0.18518518518518517,0.00970659607324068,0.0,0.00039209920109787774,0.04255319148936171,0.006659421883110482,0.0,0.0625,0.0,0.0,8,2,2,7,1,2,False,False
6554,0.14814814814814814,0.016295315832046475,0.0,0.00039209920109787774,0.09645390070921986,0.04518902296146152,0.014492755,0.043947005000000004,0.0,0.0,4,4,1,4,1,2,False,False
6555,0.07407407407407407,0.06437728265313626,0.0,0.00039209920109787774,0.021276595744680854,0.009623220790718204,0.0,0.13888889,0.0,0.0,7,1,1,2,2,2,False,False
6556,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0028368794326241137,0.0023696933515966016,0.0,0.166666665,0.0,0.0,8,2,2,3,5,2,False,False
6557,0.1111111111111111,0.0628281491286124,0.0,0.00039209920109787774,0.12340425531914895,0.060958902560920306,0.0,0.020599250000000003,0.0,0.0,9,2,2,7,1,2,False,False
6558,0.037037037037037035,0.04741525112140599,0.0,0.00039209920109787774,0.01843971631205674,0.005980766301378911,0.0,0.059523809999999996,0.0,0.0,8,1,2,3,2,0,False,False
6559,0.2962962962962963,0.025437821731009634,0.041666666666666664,0.0025486448071362056,0.3219858156028369,0.05970046349496591,0.036324785,0.094317135,0.00042796232753142027,0.0,8,2,2,1,13,2,False,False
6560,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.015602836879432626,0.0026599130523901372,0.0,0.18181818,0.0,0.0,8,2,2,1,1,2,False,False
6561,0.037037037037037035,0.05006250459592618,0.0,0.00039209920109787774,0.03404255319148936,0.02241772635431216,0.041666665,0.03472222,0.0,0.0,0,3,2,3,4,2,True,True
6562,0.2962962962962963,0.03727725076843886,0.0,0.00039209920109787774,0.009929078014184398,0.0012921810712833203,0.166666665,0.120833335,0.0,0.0,9,2,2,1,1,2,False,False
6563,0.037037037037037035,0.006824031178763145,0.0,0.00039209920109787774,0.012765957446808512,0.005463737560139025,0.0,0.025974025,0.044704006031843845,0.0,7,2,2,3,3,2,False,True
6564,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.02695035460992908,0.007013990117609355,0.0,0.055555555,0.0,0.0,9,3,2,1,2,2,True,False
6565,0.1111111111111111,0.0257666004853298,0.0,0.00039209920109787774,0.05815602836879433,0.026251075294665787,0.15530303,0.234469695,0.0,0.0,4,2,2,1,1,2,False,False
6566,0.37037037037037035,0.0455983283182587,0.0,0.00039209920109787774,0.07092198581560284,0.021712586785816158,0.043055554999999995,0.1019292,0.05030010924928461,0.0,9,3,2,3,4,2,False,False
6567,0.1111111111111111,0.03939113170086036,0.16666666666666666,0.08383080919472627,0.05106382978723405,0.020895401581805608,0.07142857,0.17242063500000002,0.030721265076565155,0.0,7,2,7,2,2,2,False,False
6568,0.5185185185185185,0.07698686994631959,0.125,0.07351860020585207,0.0723404255319149,0.04568854406589603,0.06830601,0.14945355,0.02305143113901432,0.0,7,4,2,7,1,2,True,True
6569,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.025531914893617023,0.008384580378287883,0.0,0.14814815,0.0,0.0,4,1,1,1,2,2,False,False
6570,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.025531914893617023,0.010178010098442903,0.25,0.39814815000000003,0.0,0.0,3,2,2,3,4,2,False,False
6571,0.3333333333333333,0.04812853886315171,0.0,0.00039209920109787774,0.052482269503546106,0.013167090646985517,0.00362319,0.0625,0.0,0.0,9,2,10,1,1,2,False,False
6572,0.1111111111111111,0.02164865063607618,0.0,0.00039209920109787774,0.024113475177304965,0.008520579458808098,0.0,0.01,0.0,0.0,9,2,2,9,2,0,False,False
6573,0.1111111111111111,0.027531436135009926,0.0,0.00039209920109787774,0.012765957446808512,0.009810155326266671,0.0,0.12121211999999999,0.0,0.0,7,2,2,5,2,2,True,False
6574,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.12198581560283689,0.08336987275692234,0.069411765,0.327041,0.0,0.0,0,2,2,4,1,2,False,False
6575,0.07407407407407407,0.0014706963747334364,0.0,0.00039209920109787774,0.0028368794326241137,0.0007096575076681115,0.0,0.25,0.0,0.0,9,2,10,3,5,0,False,False
6576,0.18518518518518517,0.012942128097654241,0.0,0.00039209920109787774,0.05106382978723405,0.011353478040659688,0.02857143,0.085714285,0.0,0.0,9,2,2,3,13,2,False,False
6577,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.007092198581560284,1.5631222635861488e-05,1.0,1.0,0.0,0.0,3,3,2,3,1,2,True,False
6578,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03262411347517731,0.004662793712277482,0.06818182,0.18603896000000003,0.03028667185510445,0.0,9,2,2,3,1,2,False,True
6579,0.14814814814814814,0.024295904110596366,0.0,0.00039209920109787774,0.06382978723404256,0.017154016345047117,0.20972644499999998,0.36329787,0.0,0.0,3,3,2,6,13,2,False,False
6580,0.0,0.0002941392749466873,0.08333333333333333,0.01584080772435426,0.00851063829787234,0.0026724180304988263,0.0,0.03125,0.0,0.0,3,2,2,3,2,2,True,False
6581,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.059574468085106386,0.03259859474217444,0.023809525,0.074603175,0.0,0.0,8,1,1,1,2,2,False,False
6582,0.07407407407407407,0.08485918082211928,0.08333333333333333,0.005293339214821349,0.012765957446808512,0.015318598183144258,0.05128205,0.205128205,0.0,0.0,8,1,1,4,3,2,False,False
6583,0.2222222222222222,0.05612177365982794,0.0,0.00039209920109787774,0.012765957446808512,0.003279951549237228,0.0,0.07692307500000001,0.19437092034346853,0.0,7,2,2,3,2,0,False,True
6584,0.2962962962962963,0.03850283109052137,0.0,0.00039209920109787774,0.09929078014184398,0.022504427541076146,0.056756755000000006,0.168832295,0.0,0.0,3,2,2,7,1,2,False,False
6585,0.1111111111111111,0.015020712308257961,0.0,0.00039209920109787774,0.22553191489361704,0.03416180163319994,0.00925926,0.027941709999999998,0.0,0.0,8,2,2,4,4,2,True,False
6586,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03971631205673759,0.012576621211915849,0.035714285,0.166666665,0.0,0.0,3,3,2,3,15,2,False,False
6587,0.037037037037037035,0.0011765570997867491,0.0,0.00039209920109787774,0.012765957446808512,0.002100315282026296,0.272727275,0.21212121,0.01315866659272854,0.0,3,3,2,4,1,2,False,True
6588,0.1111111111111111,0.01064784175307008,0.0,0.00039209920109787774,0.0624113475177305,0.02401997878898423,0.063829785,0.07092198499999999,0.04757310832094752,0.0,3,1,1,1,3,2,False,False
6589,0.18518518518518517,0.009618354290756675,0.125,0.09418222810371023,0.00425531914893617,0.0012426821995509883,0.0,0.041666665,0.0,0.0,9,2,2,1,5,0,False,False
6590,0.2222222222222222,0.04726818148393264,0.041666666666666664,0.0288585012008038,0.0624113475177305,0.008327064922576132,0.0,0.019607845,0.0,0.0,8,2,2,2,5,0,False,False
6591,0.18518518518518517,0.07282888447679978,0.0,0.00039209920109787774,0.06524822695035462,0.028232280664896182,0.061224490000000006,0.10612245,0.0,0.0,4,2,2,8,1,2,False,False
6592,0.07407407407407407,0.06724023825281271,0.0,0.00039209920109787774,0.16312056737588654,0.08262377960395749,0.0,0.014245015,0.0,0.0,8,2,2,4,4,2,False,False
6593,0.3333333333333333,0.0636811530259578,0.041666666666666664,0.00509728961427241,0.01702127659574468,0.003854659502003443,0.0,0.0625,0.0,0.0,8,2,2,4,5,0,False,False
6594,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03404255319148936,0.01486555324760258,0.045454545,0.135281385,0.0,0.0,8,2,2,1,20,2,False,False
6595,0.037037037037037035,0.00858886682844327,0.041666666666666664,0.015017399402048716,0.009929078014184398,0.0011171113777616716,0.291666665,0.43452380999999995,0.0,0.0,8,2,2,1,20,2,False,False
6596,0.2962962962962963,0.05130128721229502,0.0,0.00039209920109787774,0.22978723404255322,0.0894543628231485,0.0057142849999999995,0.045451245,0.04919820432120536,0.0,8,2,2,1,1,2,False,False
6597,0.037037037037037035,0.0002941392749466873,0.0,0.00039209920109787774,0.012765957446808512,0.005281529607759292,0.0,0.2,0.08353434263833283,0.0,9,1,2,6,4,2,False,True
6598,0.2962962962962963,0.0642400176483565,0.08333333333333333,0.02681958535509484,0.03404255319148936,0.006710483877575337,0.0,0.035714285,0.0,0.0,9,2,4,4,5,0,False,False
6599,0.07407407407407407,0.006824031178763145,0.0,0.00039209920109787774,0.014184397163120569,0.0025775886126535594,0.0,0.09090909,0.0,0.0,7,2,2,1,2,2,False,False
6600,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.005673758865248227,0.0007096575076681115,0.0,0.25,0.0,0.0,4,2,10,1,3,2,False,False
6601,0.6666666666666666,0.17917199794102506,0.25,0.2881144929667206,0.23829787234042554,0.07736515391558554,0.033158815,0.06763754,0.028058764724978646,0.0,0,2,2,3,1,2,True,False
6602,0.1111111111111111,0.1310978748437385,0.0,0.00039209920109787774,0.08368794326241136,0.051544738202885056,0.033333335,0.1325,0.0,0.0,3,2,2,4,13,2,False,False
6603,0.2962962962962963,0.1109885530700787,0.125,0.027603783757290595,0.22836879432624116,0.11356016276106232,0.017964070000000002,0.03864557,0.008580238369654037,0.0,3,1,1,3,3,2,False,False
6604,0.037037037037037035,0.024295904110596366,0.0,0.00039209920109787774,0.014184397163120569,0.001691298289200213,0.09090909,0.136363635,0.0,0.0,8,2,2,3,20,2,False,False
6605,0.07407407407407407,0.009441870725788662,0.125,0.012625594275351664,0.025531914893617023,0.012407022446316751,0.06521739,0.24057971,0.02380343972221612,0.0,4,2,5,3,20,2,False,False
6606,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03971631205673759,0.024331580100023828,0.0,0.04755639,0.0,0.0,7,3,2,2,2,2,False,False
6607,0.3333333333333333,0.0869648615045224,0.08333333333333333,0.03867666519629466,0.15177304964539007,0.04961678972119773,0.01569264,0.04561005,0.01621569059737769,0.0,4,1,1,1,2,2,False,False
6608,0.07407407407407407,0.007118170453709832,0.0,0.00039209920109787774,0.015602836879432626,0.001878872960830551,0.0,0.07692307500000001,0.0,0.0,9,2,2,2,2,0,True,False
6609,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03687943262411348,0.03161258465876628,0.03846154,0.153846155,0.0,0.0,3,3,3,1,4,2,False,False
6610,0.1111111111111111,0.014177513052430328,0.0,0.00039209920109787774,0.0028368794326241137,0.00020320589426619934,0.0,0.2,0.0,0.0,9,2,5,4,2,0,False,False
6611,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.011347517730496455,0.001037913183021203,0.25,0.75,0.0,0.0,0,1,1,1,3,2,False,False
6612,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.04397163120567376,0.007730890091244375,0.0,0.032258065,0.0,0.0,9,2,2,3,2,2,True,False
6613,0.5925925925925926,0.09280241194205457,0.0,0.00039209920109787774,0.052482269503546106,0.016407521250823415,0.0,0.04347826,0.2411904589214445,0.0,7,1,1,3,2,0,False,True
6614,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.07801418439716312,0.01601429180380141,0.0,0.045454545,0.1263572250494792,0.0,0,2,2,1,4,2,False,True
6615,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.007092198581560284,0.0007159099967224561,0.0,0.166666665,0.13921647809558993,0.0,3,4,1,3,1,2,False,True
6616,0.0,0.0002941392749466873,0.08333333333333333,0.007136205459981375,0.13191489361702127,0.08592873863498957,0.015957445,0.07039007,0.00038478323523776,0.0,3,2,2,1,1,2,False,True
6617,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.028368794326241138,0.008250159307207693,0.0,0.052631580000000004,0.2880366803835296,0.0,9,2,2,1,2,2,False,True
6618,0.07407407407407407,0.041522660989778665,0.16666666666666666,0.09618193402930941,0.019858156028368795,0.004821349105056068,0.22222222,0.336988305,0.0,0.0,9,3,2,1,1,2,False,False
6619,0.37037037037037035,0.15195627128465328,0.125,0.033775425182571185,0.07092198581560284,0.024378767447342294,0.01818182,0.05939394,0.03351875117808759,0.0,0,3,2,4,4,2,True,True
6620,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.04255319148936171,0.007348237761118486,0.0,0.075,0.0,0.0,3,2,4,4,4,2,False,False
6621,0.07407407407407407,0.00623575262886977,0.0,0.00039209920109787774,0.02269503546099291,0.005602230192692757,0.0,0.055555555,0.0,0.0,8,2,2,2,2,0,True,False
6622,0.037037037037037035,0.005941613353923083,0.0,0.00039209920109787774,0.059574468085106386,0.03435742735362355,0.0,0.06818182,0.0,0.0,8,2,2,1,1,2,False,False
6623,0.037037037037037035,0.014236340907419664,0.0,0.00039209920109787774,0.00851063829787234,0.0023040422165259834,0.11111111,0.31481481499999997,0.08198390353944976,0.0,8,2,2,1,2,2,False,False
6624,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.021276595744680854,0.0023665671070694293,0.0,0.066666665,0.0,0.0,7,2,2,7,20,2,False,False
6625,0.25925925925925924,0.04991543495845283,0.0,0.00039209920109787774,0.04822695035460993,0.01662700595364806,0.027027025000000003,0.068599135,0.0,0.0,9,2,2,3,2,0,False,False
6626,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.02269503546099291,0.008870510430070623,0.0,0.196825395,0.05059118325091606,0.0,9,3,2,2,1,2,False,True
6627,0.18518518518518517,0.05292153834840797,0.041666666666666664,0.002744694407685144,0.04680851063829788,0.01592159865357075,0.065789475,0.059210525,0.0,0.0,7,3,2,1,3,2,False,False
6628,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.02269503546099291,0.010806072623951817,0.142857145,0.285714285,0.0,0.0,8,2,2,1,1,2,False,False
6629,0.07407407407407407,0.008000588278549894,0.0,0.00039209920109787774,0.005673758865248227,0.0076374153798819235,0.0,0.125,0.0,0.0,9,2,2,1,4,2,False,False
6630,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,3,3,2,1,4,2,True,False
6631,0.25925925925925924,0.013912787704978308,0.0,0.00039209920109787774,0.0028368794326241137,0.00015631222635861488,0.0,0.125,0.0,0.0,9,2,4,1,2,0,False,False
6632,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00425531914893617,0.00039078056589653717,0.0,0.333333335,0.0,0.0,9,2,2,3,3,2,False,False
6633,0.18518518518518517,0.06182807559379366,0.0,0.00039209920109787774,0.025531914893617023,0.007005392945159631,0.04347826,0.20652173999999998,0.0,0.0,0,1,1,1,1,2,False,False
6634,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03120567375886525,0.018631505565836877,0.0,0.015873014999999997,0.0,0.0,7,3,2,2,6,0,True,False
6635,0.07407407407407407,0.01658945510699316,0.08333333333333333,0.03834730186737244,0.03687943262411348,0.009403326704609607,0.06896551499999999,0.112068965,0.007774339230981954,0.0,0,2,2,1,2,2,False,False
6636,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00425531914893617,0.0005502190367823244,0.333333335,0.5,0.0,0.0,8,3,2,5,13,2,False,False
6637,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03971631205673759,0.008266311570077043,0.14814815,0.24074074,0.0,0.0,8,2,2,2,13,2,False,False
6638,0.25925925925925924,0.030766968159423487,0.0,0.00039209920109787774,0.1021276595744681,0.03023952647969623,0.026666665,0.13188630499999998,0.0215785541055075,0.0,9,2,2,6,2,2,False,False
6639,0.07407407407407407,0.05394514302522245,0.0,0.00039209920109787774,0.03829787234042553,0.0182407733785744,0.0,0.037037035,0.0,0.0,7,2,4,6,11,0,True,False
6640,0.5555555555555556,0.056342378116037956,0.08333333333333333,0.002744694407685144,0.029787234042553193,0.004402533855390388,0.156565655,0.215993265,0.0,0.0,8,1,1,7,3,2,False,False
6641,0.18518518518518517,0.047682239076402684,0.20833333333333331,0.04285644267999803,0.0624113475177305,0.046628925766344094,0.081761005,0.18694671999999998,0.01581519770044152,0.0,7,1,1,4,1,2,False,True
6642,0.07407407407407407,0.010059563203176707,0.0,0.00039209920109787774,0.0014184397163120568,0.0001250497810868919,0.0,0.0,0.0,0.0,8,2,5,3,2,0,True,False
6643,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.012765957446808512,0.002391577063286808,0.555555555,0.7777777800000001,0.0,0.0,3,2,2,7,1,2,True,False
6644,0.2962962962962963,0.09106139124935658,0.0,0.00039209920109787774,0.09503546099290781,0.027913537401340588,0.001760565,0.009642605,0.0010634572828648642,0.0,9,3,2,1,2,2,False,False
6645,0.14814814814814814,0.48865357746893157,0.0,0.00039209920109787774,0.0028368794326241137,0.0007299780970947315,0.0,0.083333335,0.3149274794694399,0.0,9,2,10,1,2,2,False,True
6646,0.07407407407407407,0.010941981028016768,0.0,0.00039209920109787774,0.03120567375886525,0.028231290677041766,0.0,0.04347826,0.009914306030678527,0.0,9,2,2,1,2,2,True,True
6647,0.48148148148148145,0.2689969033605413,0.125,0.05602313385286477,0.04113475177304965,0.020236997118094773,0.013157895000000001,0.102850875,0.004101423595430806,0.0,0,2,2,4,2,2,True,False
6648,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.028368794326241138,0.009652279977644469,0.0,0.05,0.0,0.0,7,3,3,1,3,0,False,False
6649,0.2222222222222222,0.053258818060151494,0.0,0.00039209920109787774,0.00425531914893617,0.0017632019133251757,0.0,0.035714285,0.0,0.0,0,2,2,9,5,0,True,False
6650,0.037037037037037035,0.00623575262886977,0.0,0.00039209920109787774,0.10921985815602837,0.04858454935897065,0.012987015,0.085209235,0.05182554103275103,0.0,9,2,2,7,1,2,False,True
6651,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.021276595744680854,0.0074914197604629765,0.0,0.07692307500000001,0.0,0.0,7,2,2,8,20,2,False,False
6652,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.021276595744680854,0.009372481092462548,0.0,0.166666665,0.0,0.0,3,2,2,1,2,2,False,False
6653,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.05815602836879433,0.011706344208520085,0.13763066,0.242915215,0.0,0.0,4,1,1,7,3,2,False,False
6654,0.18518518518518517,0.02217810133098022,0.0,0.00039209920109787774,0.19858156028368795,0.043951827383580604,0.009548609999999999,0.08113037000000001,0.0,0.0,9,2,2,3,4,2,True,False
6655,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.04113475177304965,0.007110643177053391,0.505747125,0.6413793099999999,0.0,0.0,3,1,1,1,3,2,False,False
6656,0.1111111111111111,0.0281197146849033,0.0,0.00039209920109787774,0.0014184397163120568,7.815611317930744e-05,0.0,0.25,0.0,0.0,3,2,2,1,2,0,False,False
6657,0.0,0.0002941392749466873,0.041666666666666664,0.041614795196784786,0.024113475177304965,0.008243534646558,0.26470588,0.22875816999999998,0.0,0.0,4,3,2,6,13,2,False,False
6658,0.07407407407407407,0.022048189816898302,0.0,0.00039209920109787774,0.024113475177304965,0.013536612750097281,0.125,0.1875,0.07693187084982438,0.0,9,3,2,4,1,2,False,True
6659,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0028368794326241137,0.003967204304981646,0.0,0.5,0.0,0.0,8,2,5,9,13,2,True,False
6660,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.021276595744680854,0.004226682600736946,0.26666666499999997,0.32222222,0.0,0.0,0,2,2,3,1,2,False,False
6661,0.3333333333333333,0.05241561879549967,0.0,0.00039209920109787774,0.04822695035460993,0.01279311364542253,0.0,0.055555555,0.0,0.0,7,2,2,3,2,2,False,False
6662,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.056737588652482275,0.009230236966476209,0.09166666500000001,0.172083335,0.0,0.0,0,3,2,1,1,2,True,False
6663,0.14814814814814814,0.02819815182586955,0.0,0.00039209920109787774,0.03120567375886525,0.01271030538339356,0.041666665,0.213541665,0.049995194529471446,0.0,3,3,2,2,4,2,False,True
6664,0.07407407407407407,0.010118391058166042,0.0,0.00039209920109787774,0.04964539007092199,0.028088134734945404,0.0,0.05,0.0,0.0,7,2,2,1,3,2,False,False
6665,0.07407407407407407,0.04259136701228032,0.08333333333333333,0.03756310346517668,0.03262411347517731,0.013930471178760688,0.0,0.020833334999999998,0.0,0.0,3,2,2,2,1,0,False,False
6666,0.25925925925925924,0.09654701501580999,0.16666666666666666,0.1023378914865461,0.059574468085106386,0.006948063574463993,0.0,0.11333333500000001,0.05114724033099681,0.0,3,2,4,6,1,2,False,True
6667,0.07407407407407407,0.005059195529083021,0.0,0.00039209920109787774,0.005673758865248227,0.0009628833143690677,0.125,0.375,0.0,0.0,9,2,4,1,3,2,False,True
6668,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.01843971631205674,0.011711433039020915,0.0,0.0,0.0,0.0,8,1,1,1,2,2,False,False
6669,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,4,3,2,1,1,2,True,False
6670,0.18518518518518517,0.017177733656886535,0.0,0.00039209920109787774,0.029787234042553193,0.006635454008923201,0.0,0.04347826,0.0,0.0,9,2,2,1,2,2,False,False
6671,0.25925925925925924,0.055200137274799624,0.29166666666666663,0.31015308207616527,0.08085106382978724,0.026908286111322476,0.00490196,0.03933158,0.010506991073889044,0.0,9,3,2,6,2,2,True,False
6672,0.1111111111111111,0.01641297154202515,0.041666666666666664,0.01144929667205803,0.03404255319148936,0.003189828867597312,0.0,0.04,0.12262070650591089,0.0,4,2,2,1,4,2,False,True
6673,0.037037037037037035,0.008294727553496582,0.0,0.00039209920109787774,0.012765957446808512,0.00620559538643701,0.0,0.1,0.0,0.0,7,2,4,1,2,2,False,False
6674,0.7037037037037037,0.10083584578277816,0.041666666666666664,0.020545998137528793,0.6085106382978723,0.15103802929955853,0.0152207,0.06273603,0.009562551011417432,0.0,9,2,2,9,1,2,False,False
6675,0.14814814814814814,0.02400176483564968,0.0,0.00039209920109787774,0.055319148936170216,0.010011693889597337,0.0,0.025,0.0,0.0,7,1,2,1,20,2,False,False
6676,0.0,0.0002941392749466873,0.041666666666666664,0.00039209920109787774,0.0921985815602837,0.014628799009008245,0.04040404,0.18168044,0.0,0.0,8,1,1,3,2,2,True,False
6677,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.07659574468085106,0.052709264289256735,0.018867925,0.11006289500000001,0.0,0.0,3,2,4,1,3,2,False,False
6678,0.1111111111111111,0.071122876682109,0.041666666666666664,0.001960496005489389,0.01843971631205674,0.004389768356383394,0.0,0.03125,0.0,0.0,7,3,2,2,2,2,False,False
6679,0.037037037037037035,0.0002941392749466873,0.0,0.00039209920109787774,0.00425531914893617,0.0009316208690973446,0.0,0.25,0.313253784928301,0.0,8,2,2,9,2,2,True,True
6680,0.1111111111111111,0.005000367674093684,0.0,0.00039209920109787774,0.08936170212765958,0.061114247136441646,0.0,0.00793651,0.003588618823936374,0.0,0,4,1,6,4,2,False,False
6681,0.0,0.0002941392749466873,0.041666666666666664,0.041876194677253335,0.0624113475177305,0.013586090307563364,0.0,0.18401983,0.02640017860231006,0.0,9,2,6,4,2,2,False,False
6682,0.037037037037037035,0.0157070372821531,0.0,0.00039209920109787774,0.02269503546099291,0.0027682895288110693,0.0,0.05882353,0.0,0.0,0,1,1,1,5,2,True,False
